"year","week","sexo","agrp","dpt_cdc","n"
2021,32,"M","18-44","CALLAO",3
2021,32,"M","18-44","CUSCO",1
2021,32,"M","18-44","ICA",2
2021,32,"M","18-44","JUNIN",4
2021,32,"M","18-44","LA LIBERTAD",1
2021,32,"M","18-44","LAMBAYEQUE",2
2021,32,"M","18-44","LIMA",12
2021,32,"M","18-44","MOQUEGUA",2
2021,32,"M","18-44","PIURA",1
2021,32,"M","18-44","PUNO",1
2021,32,"M","18-44","TUMBES",1
2021,32,"M","18-44","UCAYALI",1
2021,32,"M","45-64","ANCASH",4
2021,32,"M","45-64","AREQUIPA",7
2021,32,"M","45-64","AYACUCHO",4
2021,32,"M","45-64","CAJAMARCA",4
2021,32,"M","45-64","CALLAO",2
2021,32,"M","45-64","CUSCO",5
2021,32,"M","45-64","ICA",10
2021,32,"M","45-64","JUNIN",7
2021,32,"M","45-64","LA LIBERTAD",3
2021,32,"M","45-64","LAMBAYEQUE",6
2021,32,"M","45-64","LIMA",31
2021,32,"M","45-64","LORETO",1
2021,32,"M","45-64","MADRE DE DIOS",1
2021,32,"M","45-64","MOQUEGUA",5
2021,32,"M","45-64","PASCO",1
2021,32,"M","45-64","PIURA",5
2021,32,"M","45-64","PUNO",7
2021,32,"M","45-64","SAN MARTIN",1
2021,32,"M","45-64","TACNA",1
2021,32,"M","45-64","UCAYALI",2
2021,32,"M","65+","AMAZONAS",6
2021,32,"M","65+","ANCASH",2
2021,32,"M","65+","APURIMAC",2
2021,32,"M","65+","AREQUIPA",5
2021,32,"M","65+","AYACUCHO",4
2021,32,"M","65+","CAJAMARCA",2
2021,32,"M","65+","CALLAO",4
2021,32,"M","65+","CUSCO",4
2021,32,"M","65+","HUANCAVELICA",3
2021,32,"M","65+","HUANUCO",3
2021,32,"M","65+","ICA",8
2021,32,"M","65+","JUNIN",8
2021,32,"M","65+","LA LIBERTAD",5
2021,32,"M","65+","LAMBAYEQUE",9
2021,32,"M","65+","LIMA",27
2021,32,"M","65+","LORETO",5
2021,32,"M","65+","MADRE DE DIOS",3
2021,32,"M","65+","MOQUEGUA",1
2021,32,"M","65+","PIURA",7
2021,32,"M","65+","PUNO",8
2021,32,"M","65+","SAN MARTIN",3
2021,32,"M","65+","TUMBES",1
2021,32,"M","65+","UCAYALI",3
2021,33,"F","0-17","CALLAO",1
2021,33,"F","18-44","APURIMAC",1
2021,33,"F","18-44","AREQUIPA",1
2021,33,"F","18-44","AYACUCHO",1
2021,33,"F","18-44","CALLAO",1
2021,33,"F","18-44","CUSCO",2
2021,33,"F","18-44","ICA",3
2021,33,"F","18-44","JUNIN",2
2021,33,"F","18-44","LIMA",3
2021,33,"F","18-44","PIURA",1
2021,33,"F","18-44","PUNO",1
2021,33,"F","45-64","AMAZONAS",1
2021,33,"F","45-64","APURIMAC",1
2021,33,"F","45-64","AREQUIPA",3
2021,33,"F","45-64","AYACUCHO",1
2021,33,"F","45-64","CAJAMARCA",1
2021,33,"F","45-64","CALLAO",1
2021,33,"F","45-64","CUSCO",3
2021,33,"F","45-64","HUANCAVELICA",2
2021,33,"F","45-64","ICA",4
2021,33,"F","45-64","LA LIBERTAD",2
2021,33,"F","45-64","LIMA",20
2021,33,"F","45-64","LORETO",1
2021,33,"F","45-64","PIURA",2
2021,33,"F","45-64","PUNO",1
2021,33,"F","45-64","SAN MARTIN",4
2021,33,"F","45-64","TUMBES",1
2021,33,"F","65+","AMAZONAS",3
2021,33,"F","65+","ANCASH",3
2021,33,"F","65+","APURIMAC",1
2021,33,"F","65+","AREQUIPA",6
2021,33,"F","65+","AYACUCHO",2
2021,33,"F","65+","CAJAMARCA",4
2021,33,"F","65+","CUSCO",5
2021,33,"F","65+","HUANCAVELICA",1
2021,33,"F","65+","HUANUCO",1
2021,33,"F","65+","ICA",5
2021,33,"F","65+","JUNIN",9
2021,33,"F","65+","LAMBAYEQUE",3
2021,33,"F","65+","LIMA",26
2021,33,"F","65+","PIURA",5
2021,33,"F","65+","PUNO",3
2021,33,"F","65+","UCAYALI",1
2021,33,"M","0-17","ANCASH",1
2021,33,"M","0-17","LA LIBERTAD",1
2021,33,"M","0-17","LIMA",1
2021,33,"M","0-17","PIURA",1
2021,33,"M","18-44","ANCASH",2
2021,33,"M","18-44","AREQUIPA",2
2021,33,"M","18-44","CAJAMARCA",2
2021,33,"M","18-44","CALLAO",2
2021,33,"M","18-44","CUSCO",5
2021,33,"M","18-44","HUANUCO",1
2021,33,"M","18-44","JUNIN",1
2021,33,"M","18-44","LA LIBERTAD",1
2021,33,"M","18-44","LAMBAYEQUE",3
2021,33,"M","18-44","LIMA",14
2021,33,"M","18-44","PIURA",1
2021,33,"M","18-44","PUNO",4
2021,33,"M","18-44","SAN MARTIN",2
2021,33,"M","18-44","UCAYALI",1
2021,33,"M","45-64","ANCASH",4
2021,33,"M","45-64","AREQUIPA",6
2021,33,"M","45-64","CAJAMARCA",4
2021,33,"M","45-64","CALLAO",2
2021,33,"M","45-64","CUSCO",3
2021,33,"M","45-64","HUANCAVELICA",1
2021,33,"M","45-64","ICA",3
2021,33,"M","45-64","JUNIN",2
2021,33,"M","45-64","LA LIBERTAD",3
2021,33,"M","45-64","LAMBAYEQUE",1
2021,33,"M","45-64","LIMA",32
2021,33,"M","45-64","LORETO",1
2021,33,"M","45-64","MADRE DE DIOS",1
2021,33,"M","45-64","MOQUEGUA",2
2021,33,"M","45-64","PASCO",2
2021,33,"M","45-64","PIURA",3
2021,33,"M","45-64","PUNO",4
2021,33,"M","45-64","SAN MARTIN",1
2021,33,"M","45-64","TACNA",2
2021,33,"M","45-64","UCAYALI",4
2021,33,"M","65+","AMAZONAS",2
2021,33,"M","65+","ANCASH",2
2021,33,"M","65+","APURIMAC",2
2021,33,"M","65+","AREQUIPA",9
2021,33,"M","65+","AYACUCHO",2
2021,33,"M","65+","CAJAMARCA",4
2021,33,"M","65+","CALLAO",11
2021,33,"M","65+","CUSCO",3
2021,33,"M","65+","HUANCAVELICA",2
2021,33,"M","65+","HUANUCO",4
2021,33,"M","65+","ICA",7
2021,33,"M","65+","JUNIN",3
2021,33,"M","65+","LA LIBERTAD",6
2021,33,"M","65+","LAMBAYEQUE",2
2021,33,"M","65+","LIMA",38
2021,33,"M","65+","LORETO",3
2021,33,"M","65+","MOQUEGUA",3
2021,33,"M","65+","PASCO",1
2021,33,"M","65+","PIURA",12
2021,33,"M","65+","PUNO",11
2021,33,"M","65+","SAN MARTIN",4
2021,33,"M","65+","TACNA",3
2021,33,"M","65+","TUMBES",1
2021,33,"M","65+","UCAYALI",2
2021,34,"F","0-17","LIMA",1
2021,34,"F","0-17","PIURA",1
2021,34,"F","18-44","AYACUCHO",2
2021,34,"F","18-44","ICA",2
2021,34,"F","18-44","JUNIN",2
2021,34,"F","18-44","LA LIBERTAD",1
2021,34,"F","18-44","LIMA",2
2021,34,"F","18-44","LORETO",2
2021,34,"F","18-44","MADRE DE DIOS",1
2021,34,"F","18-44","PUNO",1
2021,34,"F","45-64","AMAZONAS",1
2021,34,"F","45-64","ANCASH",1
2021,34,"F","45-64","AREQUIPA",3
2021,34,"F","45-64","AYACUCHO",1
2021,34,"F","45-64","CAJAMARCA",2
2021,34,"F","45-64","CALLAO",1
2021,34,"F","45-64","CUSCO",2
2021,34,"F","45-64","HUANUCO",1
2021,34,"F","45-64","ICA",2
2021,34,"F","45-64","LIMA",8
2021,34,"F","45-64","LORETO",1
2021,34,"F","45-64","MOQUEGUA",2
2021,34,"F","45-64","PIURA",1
2021,34,"F","45-64","PUNO",2
2021,34,"F","45-64","TACNA",1
2021,34,"F","45-64","UCAYALI",3
2021,34,"F","65+","AMAZONAS",1
2021,34,"F","65+","ANCASH",1
2021,34,"F","65+","AREQUIPA",4
2021,34,"F","65+","CAJAMARCA",3
2021,34,"F","65+","CUSCO",3
2021,34,"F","65+","HUANCAVELICA",2
2021,34,"F","65+","ICA",3
2021,34,"F","65+","JUNIN",2
2021,34,"F","65+","LA LIBERTAD",1
2021,34,"F","65+","LAMBAYEQUE",1
2021,34,"F","65+","LIMA",26
2021,34,"F","65+","LORETO",1
2021,34,"F","65+","MOQUEGUA",3
2021,34,"F","65+","PIURA",7
2021,34,"F","65+","PUNO",3
2021,34,"F","65+","SAN MARTIN",4
2021,34,"F","65+","TUMBES",1
2021,34,"F","65+","UCAYALI",5
2021,34,"M","0-17","JUNIN",2
2021,34,"M","0-17","LA LIBERTAD",1
2021,34,"M","0-17","LAMBAYEQUE",1
2021,34,"M","0-17","LIMA",1
2021,34,"M","18-44","ANCASH",3
2021,34,"M","18-44","AREQUIPA",2
2021,34,"M","18-44","AYACUCHO",1
2021,34,"M","18-44","CALLAO",2
2021,34,"M","18-44","CUSCO",3
2021,34,"M","18-44","HUANUCO",1
2021,34,"M","18-44","ICA",2
2021,34,"M","18-44","JUNIN",2
2021,34,"M","18-44","LA LIBERTAD",1
2021,34,"M","18-44","LIMA",13
2021,34,"M","18-44","PIURA",1
2021,34,"M","18-44","PUNO",2
2021,34,"M","18-44","UCAYALI",1
2021,34,"M","45-64","AMAZONAS",3
2021,34,"M","45-64","ANCASH",3
2021,34,"M","45-64","AREQUIPA",4
2021,34,"M","45-64","CAJAMARCA",3
2021,34,"M","45-64","CALLAO",3
2021,34,"M","45-64","CUSCO",2
2021,34,"M","45-64","HUANUCO",2
2021,34,"M","45-64","ICA",5
2021,34,"M","45-64","JUNIN",2
2021,34,"M","45-64","LA LIBERTAD",2
2021,34,"M","45-64","LAMBAYEQUE",2
2021,34,"M","45-64","LIMA",22
2021,34,"M","45-64","LORETO",1
2021,34,"M","45-64","MADRE DE DIOS",1
2021,34,"M","45-64","MOQUEGUA",1
2021,34,"M","45-64","PASCO",1
2021,34,"M","45-64","PIURA",3
2021,34,"M","45-64","PUNO",6
2021,34,"M","45-64","SAN MARTIN",1
2021,34,"M","45-64","UCAYALI",2
2021,34,"M","65+","AMAZONAS",1
2021,34,"M","65+","ANCASH",4
2021,34,"M","65+","APURIMAC",1
2021,34,"M","65+","AREQUIPA",9
2021,34,"M","65+","AYACUCHO",4
2021,34,"M","65+","CAJAMARCA",6
2021,34,"M","65+","CALLAO",3
2021,34,"M","65+","CUSCO",7
2021,34,"M","65+","HUANCAVELICA",3
2021,34,"M","65+","HUANUCO",1
2021,34,"M","65+","ICA",4
2021,34,"M","65+","JUNIN",4
2021,34,"M","65+","LA LIBERTAD",8
2021,34,"M","65+","LAMBAYEQUE",8
2021,34,"M","65+","LIMA",26
2021,34,"M","65+","MOQUEGUA",3
2021,34,"M","65+","PASCO",2
2021,34,"M","65+","PIURA",6
2021,34,"M","65+","PUNO",11
2021,34,"M","65+","SAN MARTIN",2
2021,34,"M","65+","TUMBES",2
2021,35,"F","0-17","CAJAMARCA",1
2021,35,"F","0-17","PIURA",1
2021,35,"F","18-44","AREQUIPA",2
2021,35,"F","18-44","AYACUCHO",1
2021,35,"F","18-44","CAJAMARCA",1
2021,35,"F","18-44","CUSCO",1
2021,35,"F","18-44","ICA",4
2021,35,"F","18-44","LA LIBERTAD",1
2021,35,"F","18-44","LIMA",4
2021,35,"F","18-44","PUNO",2
2021,35,"F","45-64","ANCASH",1
2021,35,"F","45-64","APURIMAC",1
2021,35,"F","45-64","AREQUIPA",2
2021,35,"F","45-64","ICA",2
2021,35,"F","45-64","JUNIN",1
2021,35,"F","45-64","LA LIBERTAD",2
2021,35,"F","45-64","LIMA",5
2021,35,"F","45-64","LORETO",1
2021,35,"F","45-64","MOQUEGUA",1
2021,35,"F","45-64","PASCO",2
2021,35,"F","45-64","PIURA",2
2021,35,"F","45-64","PUNO",7
2021,35,"F","65+","ANCASH",4
2021,35,"F","65+","AREQUIPA",4
2021,35,"F","65+","AYACUCHO",4
2021,35,"F","65+","CAJAMARCA",1
2021,35,"F","65+","ICA",3
2021,35,"F","65+","JUNIN",4
2021,35,"F","65+","LA LIBERTAD",4
2021,35,"F","65+","LAMBAYEQUE",2
2021,35,"F","65+","LIMA",22
2021,35,"F","65+","LORETO",1
2021,35,"F","65+","PIURA",8
2021,35,"F","65+","PUNO",5
2021,35,"F","65+","SAN MARTIN",3
2021,35,"M","18-44","AREQUIPA",2
2021,35,"M","18-44","CALLAO",1
2021,35,"M","18-44","ICA",1
2021,35,"M","18-44","LA LIBERTAD",1
2021,35,"M","18-44","LIMA",6
2021,35,"M","18-44","PASCO",1
2021,35,"M","18-44","PIURA",1
2021,35,"M","18-44","PUNO",1
2021,35,"M","45-64","ANCASH",3
2021,35,"M","45-64","APURIMAC",1
2021,35,"M","45-64","AREQUIPA",3
2021,35,"M","45-64","CAJAMARCA",1
2021,35,"M","45-64","CALLAO",1
2021,35,"M","45-64","CUSCO",4
2021,35,"M","45-64","HUANCAVELICA",1
2021,35,"M","45-64","HUANUCO",2
2021,35,"M","45-64","ICA",4
2021,35,"M","45-64","JUNIN",2
2021,35,"M","45-64","LA LIBERTAD",1
2021,35,"M","45-64","LAMBAYEQUE",2
2021,35,"M","45-64","LIMA",17
2021,35,"M","45-64","LORETO",1
2021,35,"M","45-64","PIURA",3
2021,35,"M","45-64","PUNO",3
2021,35,"M","45-64","TUMBES",1
2021,35,"M","45-64","UCAYALI",1
2021,35,"M","65+","ANCASH",3
2021,35,"M","65+","APURIMAC",3
2021,35,"M","65+","AREQUIPA",6
2021,35,"M","65+","AYACUCHO",1
2021,35,"M","65+","CAJAMARCA",4
2021,35,"M","65+","CALLAO",2
2021,35,"M","65+","HUANCAVELICA",1
2021,35,"M","65+","HUANUCO",1
2021,35,"M","65+","ICA",2
2021,35,"M","65+","JUNIN",2
2021,35,"M","65+","LA LIBERTAD",2
2021,35,"M","65+","LAMBAYEQUE",1
2021,35,"M","65+","LIMA",41
2021,35,"M","65+","LORETO",1
2021,35,"M","65+","MOQUEGUA",2
2021,35,"M","65+","PASCO",1
2021,35,"M","65+","PIURA",12
2021,35,"M","65+","PUNO",10
2021,35,"M","65+","SAN MARTIN",5
2021,35,"M","65+","TACNA",1
2021,35,"M","65+","TUMBES",2
2021,36,"F","18-44","ANCASH",1
2021,36,"F","18-44","JUNIN",1
2021,36,"F","18-44","LIMA",3
2021,36,"F","18-44","PIURA",1
2021,36,"F","18-44","PUNO",1
2021,36,"F","45-64","ANCASH",2
2021,36,"F","45-64","AREQUIPA",1
2021,36,"F","45-64","CAJAMARCA",1
2021,36,"F","45-64","CUSCO",1
2021,36,"F","45-64","HUANCAVELICA",1
2021,36,"F","45-64","HUANUCO",1
2021,36,"F","45-64","ICA",2
2021,36,"F","45-64","LA LIBERTAD",1
2021,36,"F","45-64","LAMBAYEQUE",4
2021,36,"F","45-64","LIMA",8
2021,36,"F","45-64","MADRE DE DIOS",1
2021,36,"F","45-64","MOQUEGUA",1
2021,36,"F","45-64","PIURA",1
2021,36,"F","45-64","PUNO",5
2021,36,"F","45-64","SAN MARTIN",1
2021,36,"F","45-64","TUMBES",1
2021,36,"F","65+","AMAZONAS",2
2021,36,"F","65+","ANCASH",4
2021,36,"F","65+","AREQUIPA",4
2021,36,"F","65+","CAJAMARCA",3
2021,36,"F","65+","CALLAO",1
2021,36,"F","65+","CUSCO",6
2021,36,"F","65+","HUANCAVELICA",1
2021,36,"F","65+","HUANUCO",1
2021,36,"F","65+","ICA",5
2021,36,"F","65+","LA LIBERTAD",8
2021,36,"F","65+","LAMBAYEQUE",1
2021,36,"F","65+","LIMA",31
2021,36,"F","65+","LORETO",1
2021,36,"F","65+","MOQUEGUA",1
2021,36,"F","65+","PIURA",4
2021,36,"F","65+","PUNO",4
2021,36,"F","65+","SAN MARTIN",1
2021,36,"F","65+","UCAYALI",1
2021,36,"M","0-17","LA LIBERTAD",1
2021,36,"M","18-44","AREQUIPA",4
2021,36,"M","18-44","CUSCO",1
2021,36,"M","18-44","JUNIN",2
2021,36,"M","18-44","LA LIBERTAD",1
2021,36,"M","18-44","LIMA",1
2021,36,"M","18-44","MOQUEGUA",1
2021,36,"M","18-44","PIURA",1
2021,36,"M","18-44","PUNO",2
2021,36,"M","45-64","ANCASH",3
2021,36,"M","45-64","APURIMAC",2
2021,36,"M","45-64","AREQUIPA",4
2021,36,"M","45-64","CAJAMARCA",1
2021,36,"M","45-64","CALLAO",1
2021,36,"M","45-64","CUSCO",3
2021,36,"M","45-64","ICA",5
2021,36,"M","45-64","JUNIN",1
2021,36,"M","45-64","LA LIBERTAD",2
2021,36,"M","45-64","LAMBAYEQUE",1
2021,36,"M","45-64","LIMA",15
2021,36,"M","45-64","MADRE DE DIOS",1
2021,36,"M","45-64","MOQUEGUA",1
2021,36,"M","45-64","PIURA",3
2021,36,"M","45-64","PUNO",2
2021,36,"M","45-64","SAN MARTIN",2
2021,36,"M","45-64","TACNA",1
2021,36,"M","45-64","TUMBES",1
2021,36,"M","45-64","UCAYALI",1
2021,36,"M","65+","AMAZONAS",2
2021,36,"M","65+","ANCASH",4
2021,36,"M","65+","AREQUIPA",1
2021,36,"M","65+","AYACUCHO",1
2021,36,"M","65+","CAJAMARCA",3
2021,36,"M","65+","CALLAO",3
2021,36,"M","65+","CUSCO",5
2021,36,"M","65+","HUANCAVELICA",2
2021,36,"M","65+","HUANUCO",1
2021,36,"M","65+","ICA",3
2021,36,"M","65+","JUNIN",3
2021,36,"M","65+","LA LIBERTAD",7
2021,36,"M","65+","LAMBAYEQUE",5
2021,36,"M","65+","LIMA",22
2021,36,"M","65+","MADRE DE DIOS",1
2021,36,"M","65+","MOQUEGUA",1
2021,36,"M","65+","PIURA",5
2021,36,"M","65+","PUNO",3
2021,36,"M","65+","SAN MARTIN",2
2021,36,"M","65+","TUMBES",2
2021,36,"M","65+","UCAYALI",1
2021,37,"F","0-17","LIMA",1
2021,37,"F","18-44","AREQUIPA",1
2021,37,"F","18-44","CAJAMARCA",1
2021,37,"F","18-44","CALLAO",1
2021,37,"F","18-44","CUSCO",1
2021,37,"F","18-44","ICA",1
2021,37,"F","18-44","LAMBAYEQUE",1
2021,37,"F","18-44","LIMA",4
2021,37,"F","18-44","LORETO",1
2021,37,"F","18-44","MOQUEGUA",1
2021,37,"F","18-44","PIURA",1
2021,37,"F","18-44","SAN MARTIN",1
2021,37,"F","45-64","AMAZONAS",1
2021,37,"F","45-64","ANCASH",1
2021,37,"F","45-64","CALLAO",2
2021,37,"F","45-64","CUSCO",1
2021,37,"F","45-64","LA LIBERTAD",1
2021,37,"F","45-64","LIMA",12
2021,37,"F","45-64","MOQUEGUA",1
2021,37,"F","45-64","PIURA",1
2021,37,"F","45-64","PUNO",5
2021,37,"F","45-64","TACNA",1
2021,37,"F","65+","AMAZONAS",1
2021,37,"F","65+","ANCASH",1
2021,37,"F","65+","AREQUIPA",2
2021,37,"F","65+","AYACUCHO",3
2021,37,"F","65+","CAJAMARCA",2
2021,37,"F","65+","CALLAO",4
2021,37,"F","65+","CUSCO",3
2021,37,"F","65+","HUANCAVELICA",1
2021,37,"F","65+","HUANUCO",2
2021,37,"F","65+","ICA",2
2021,37,"F","65+","JUNIN",1
2021,37,"F","65+","LA LIBERTAD",3
2021,37,"F","65+","LAMBAYEQUE",1
2021,37,"F","65+","LIMA",19
2021,37,"F","65+","PASCO",1
2021,37,"F","65+","PIURA",5
2021,37,"F","65+","PUNO",3
2021,37,"F","65+","SAN MARTIN",3
2021,37,"F","65+","TACNA",1
2021,37,"M","0-17","JUNIN",1
2021,37,"M","0-17","LORETO",1
2021,37,"M","0-17","SAN MARTIN",1
2021,37,"M","18-44","ANCASH",2
2021,37,"M","18-44","AREQUIPA",1
2021,37,"M","18-44","AYACUCHO",1
2021,37,"M","18-44","CALLAO",1
2021,37,"M","18-44","CUSCO",1
2021,37,"M","18-44","ICA",2
2021,37,"M","18-44","JUNIN",1
2021,37,"M","18-44","LAMBAYEQUE",1
2021,37,"M","18-44","LIMA",9
2021,37,"M","18-44","PIURA",1
2021,37,"M","18-44","PUNO",1
2021,37,"M","18-44","UCAYALI",1
2021,37,"M","45-64","AMAZONAS",1
2021,37,"M","45-64","ANCASH",1
2021,37,"M","45-64","APURIMAC",1
2021,37,"M","45-64","AREQUIPA",5
2021,37,"M","45-64","AYACUCHO",1
2021,37,"M","45-64","CALLAO",2
2021,37,"M","45-64","CUSCO",2
2021,37,"M","45-64","HUANUCO",3
2021,37,"M","45-64","JUNIN",2
2021,37,"M","45-64","LA LIBERTAD",1
2021,37,"M","45-64","LAMBAYEQUE",3
2021,37,"M","45-64","LIMA",16
2021,37,"M","45-64","PIURA",3
2021,37,"M","45-64","PUNO",4
2021,37,"M","45-64","TACNA",1
2021,37,"M","45-64","UCAYALI",1
2021,37,"M","65+","AMAZONAS",2
2021,37,"M","65+","ANCASH",2
2021,37,"M","65+","APURIMAC",6
2021,37,"M","65+","AREQUIPA",3
2021,37,"M","65+","AYACUCHO",2
2021,37,"M","65+","CAJAMARCA",1
2021,37,"M","65+","CUSCO",3
2021,37,"M","65+","HUANUCO",1
2021,37,"M","65+","ICA",3
2021,37,"M","65+","JUNIN",3
2021,37,"M","65+","LA LIBERTAD",4
2021,37,"M","65+","LAMBAYEQUE",1
2021,37,"M","65+","LIMA",27
2021,37,"M","65+","LORETO",1
2021,37,"M","65+","MOQUEGUA",1
2021,37,"M","65+","PASCO",1
2021,37,"M","65+","PIURA",7
2021,37,"M","65+","PUNO",3
2021,37,"M","65+","SAN MARTIN",2
2021,37,"M","65+","TACNA",4
2021,37,"M","65+","UCAYALI",1
2021,38,"F","18-44","JUNIN",1
2021,38,"F","18-44","LAMBAYEQUE",1
2021,38,"F","18-44","LIMA",5
2021,38,"F","18-44","SAN MARTIN",1
2021,38,"F","45-64","ANCASH",1
2021,38,"F","45-64","APURIMAC",2
2021,38,"F","45-64","AREQUIPA",1
2021,38,"F","45-64","CALLAO",2
2021,38,"F","45-64","CUSCO",1
2021,38,"F","45-64","ICA",2
2021,38,"F","45-64","JUNIN",1
2021,38,"F","45-64","LA LIBERTAD",1
2021,38,"F","45-64","LIMA",11
2021,38,"F","45-64","PIURA",2
2021,38,"F","45-64","PUNO",1
2021,38,"F","45-64","TUMBES",1
2021,38,"F","65+","AMAZONAS",2
2021,38,"F","65+","ANCASH",1
2021,38,"F","65+","APURIMAC",2
2021,38,"F","65+","AREQUIPA",2
2021,38,"F","65+","CAJAMARCA",1
2021,38,"F","65+","CALLAO",2
2021,38,"F","65+","CUSCO",4
2021,38,"F","65+","HUANCAVELICA",1
2021,38,"F","65+","HUANUCO",1
2021,38,"F","65+","ICA",1
2021,38,"F","65+","JUNIN",4
2021,38,"F","65+","LA LIBERTAD",5
2021,38,"F","65+","LIMA",18
2021,38,"F","65+","MOQUEGUA",1
2021,38,"F","65+","PASCO",2
2021,38,"F","65+","PIURA",4
2021,38,"F","65+","PUNO",2
2021,38,"F","65+","SAN MARTIN",3
2021,38,"F","65+","TUMBES",1
2021,38,"M","0-17","ANCASH",1
2021,38,"M","0-17","CAJAMARCA",1
2021,38,"M","18-44","ANCASH",1
2021,38,"M","18-44","AREQUIPA",2
2021,38,"M","18-44","CUSCO",1
2021,38,"M","18-44","JUNIN",1
2021,38,"M","18-44","LA LIBERTAD",2
2021,38,"M","18-44","LAMBAYEQUE",1
2021,38,"M","18-44","LIMA",6
2021,38,"M","18-44","PUNO",1
2021,38,"M","18-44","SAN MARTIN",1
2021,38,"M","45-64","ANCASH",2
2021,38,"M","45-64","AREQUIPA",6
2021,38,"M","45-64","AYACUCHO",1
2021,38,"M","45-64","CAJAMARCA",3
2021,38,"M","45-64","CALLAO",3
2021,38,"M","45-64","CUSCO",3
2021,38,"M","45-64","HUANCAVELICA",1
2021,38,"M","45-64","ICA",2
2021,38,"M","45-64","JUNIN",1
2021,38,"M","45-64","LA LIBERTAD",1
2021,38,"M","45-64","LIMA",7
2021,38,"M","45-64","MADRE DE DIOS",1
2021,38,"M","45-64","MOQUEGUA",1
2021,38,"M","45-64","PIURA",3
2021,38,"M","45-64","PUNO",3
2021,38,"M","45-64","SAN MARTIN",1
2021,38,"M","65+","AMAZONAS",1
2021,38,"M","65+","ANCASH",3
2021,38,"M","65+","APURIMAC",3
2021,38,"M","65+","AREQUIPA",1
2021,38,"M","65+","AYACUCHO",1
2021,38,"M","65+","CAJAMARCA",3
2021,38,"M","65+","CALLAO",4
2021,38,"M","65+","CUSCO",2
2021,38,"M","65+","HUANCAVELICA",1
2021,38,"M","65+","ICA",4
2021,38,"M","65+","JUNIN",2
2021,38,"M","65+","LA LIBERTAD",2
2021,38,"M","65+","LAMBAYEQUE",4
2021,38,"M","65+","LIMA",26
2021,38,"M","65+","LORETO",1
2021,38,"M","65+","MADRE DE DIOS",2
2021,38,"M","65+","MOQUEGUA",1
2021,38,"M","65+","PIURA",6
2021,38,"M","65+","PUNO",5
2021,38,"M","65+","SAN MARTIN",1
2021,38,"M","65+","UCAYALI",1
2021,39,"F","0-17","CUSCO",1
2021,39,"F","0-17","LIMA",2
2021,39,"F","18-44","APURIMAC",1
2021,39,"F","18-44","AREQUIPA",2
2021,39,"F","18-44","AYACUCHO",1
2021,39,"F","18-44","CAJAMARCA",1
2021,39,"F","18-44","CALLAO",1
2021,39,"F","18-44","CUSCO",1
2021,39,"F","18-44","LIMA",2
2021,39,"F","18-44","PIURA",1
2021,39,"F","18-44","PUNO",1
2021,39,"F","45-64","CAJAMARCA",2
2021,39,"F","45-64","CUSCO",1
2021,39,"F","45-64","HUANCAVELICA",1
2021,39,"F","45-64","LA LIBERTAD",1
2021,39,"F","45-64","LIMA",6
2021,39,"F","45-64","MADRE DE DIOS",1
2021,39,"F","45-64","MOQUEGUA",1
2021,39,"F","45-64","PASCO",1
2021,39,"F","45-64","PIURA",2
2021,39,"F","45-64","SAN MARTIN",1
2021,39,"F","45-64","TACNA",1
2021,39,"F","65+","AMAZONAS",1
2021,39,"F","65+","ANCASH",2
2021,39,"F","65+","AREQUIPA",3
2021,39,"F","65+","CAJAMARCA",1
2021,39,"F","65+","CUSCO",3
2021,39,"F","65+","HUANUCO",1
2021,39,"F","65+","ICA",2
2021,39,"F","65+","JUNIN",3
2021,39,"F","65+","LA LIBERTAD",4
2021,39,"F","65+","LAMBAYEQUE",2
2021,39,"F","65+","LIMA",19
2021,39,"F","65+","PASCO",1
2021,39,"F","65+","PIURA",4
2021,39,"F","65+","PUNO",3
2021,39,"F","65+","TUMBES",1
2021,39,"M","18-44","AYACUCHO",1
2021,39,"M","18-44","CALLAO",1
2021,39,"M","18-44","ICA",1
2021,39,"M","18-44","LAMBAYEQUE",1
2021,39,"M","18-44","LIMA",9
2021,39,"M","18-44","LORETO",1
2021,39,"M","18-44","PUNO",2
2021,39,"M","45-64","ANCASH",2
2021,39,"M","45-64","AREQUIPA",2
2021,39,"M","45-64","CAJAMARCA",2
2021,39,"M","45-64","ICA",2
2021,39,"M","45-64","JUNIN",3
2021,39,"M","45-64","LA LIBERTAD",3
2021,39,"M","45-64","LIMA",7
2021,39,"M","45-64","LORETO",1
2021,39,"M","45-64","MOQUEGUA",1
2021,39,"M","45-64","PIURA",2
2021,39,"M","45-64","PUNO",3
2021,39,"M","45-64","SAN MARTIN",1
2021,39,"M","65+","ANCASH",4
2021,39,"M","65+","AREQUIPA",6
2021,39,"M","65+","CAJAMARCA",1
2021,39,"M","65+","CALLAO",1
2021,39,"M","65+","CUSCO",2
2021,39,"M","65+","HUANUCO",2
2021,39,"M","65+","ICA",4
2021,39,"M","65+","JUNIN",7
2021,39,"M","65+","LA LIBERTAD",6
2021,39,"M","65+","LIMA",28
2021,39,"M","65+","MOQUEGUA",1
2021,39,"M","65+","PIURA",7
2021,39,"M","65+","PUNO",2
2021,39,"M","65+","SAN MARTIN",3
2021,39,"M","65+","TUMBES",3
2021,40,"F","18-44","AYACUCHO",1
2021,40,"F","18-44","CAJAMARCA",1
